Date,Open,High,Low,Close,Adj Close,Volume
03/11/2015,6383.61,6361.8,6383.61,6344.7,627.80M,19564262605
04/11/2015,6412.88,6383.61,6459.46,6383.04,782.76M,15639298538
05/11/2015,6364.9,6412.88,6421.81,6358.12,722.04M,27083066007
06/11/2015,6353.83,6364.9,6395.19,6332.73,733.58M,32066936882
09/11/2015,6295.16,6353.83,6380.42,6292.05,678.63M,26683255504
10/11/2015,6275.28,6295.16,6329.69,6250.31,748.09M,22837828665
11/11/2015,6297.2,6275.28,6327.16,6272.69,636.99M,27205595568
12/11/2015,6178.68,6297.2,6300.9,6178.68,852.48M,27423687259
13/11/2015,6118.28,6178.68,6178.95,6088.76,702.65M,14712928379
16/11/2015,6146.38,6118.28,6161.9,6079.79,621.59M,25383335641
17/11/2015,6268.76,6146.38,6269.44,6146.38,719.06M,26357839322
18/11/2015,6278.97,6268.76,6283.9,6228.15,634.12M,30685366709
19/11/2015,6329.93,6278.97,6366.85,6278.97,772.70M,26405069715
20/11/2015,6334.63,6329.93,6360.73,6311.76,832.32M,26518700512
23/11/2015,6305.49,6334.63,6334.63,6267.05,603.42M,24746386230
24/11/2015,6277.23,6305.49,6305.49,6221.33,880.47M,32442278429
25/11/2015,6337.64,6277.23,6348.05,6277.23,694.08M,28799154319
26/11/2015,6393.13,6337.64,6395.33,6333.92,467.83M,21152848261
27/11/2015,6375.15,6393.13,6393.13,6345.3,486.35M,30005625418
30/11/2015,6356.09,6375.15,6387.11,6329.92,855.38M,24999983362
01/12/2015,6395.65,6356.09,6402.36,6356.09,809.01M,26792494050
02/12/2015,6420.93,6395.65,6447.34,6395.2,583.61M,19298407543
03/12/2015,6275,6420.93,6444.72,6275,817.89M,38967784639
04/12/2015,6238.29,6275,6277.59,6219.5,683.05M,29225029694
07/12/2015,6223.52,6238.29,6287.23,6215.17,559.03M,34971338710
08/12/2015,6135.22,6223.52,6224.86,6120.68,814.51M,18372283782
09/12/2015,6126.68,6135.22,6175.75,6101.22,775.11M,15808338949
10/12/2015,6088.05,6126.68,6127.09,6079.96,864.01M,18624736866
11/12/2015,5952.78,6088.05,6088.05,5949.84,830.91M,9768827914
14/12/2015,5874.06,5952.78,6009.92,5871.88,805.17M,7714767174
15/12/2015,6017.79,5874.06,6036.68,5874.06,836.32M,14413662913
16/12/2015,6061.19,6017.79,6089.31,6016.25,773.63M,13692758566
17/12/2015,6102.54,6061.19,6160.78,6061.19,747.55M,18421743322
18/12/2015,6052.42,6102.54,6105.57,6051.74,1.27B,13903079207
21/12/2015,6034.84,6052.42,6113.96,6034.84,561.86M,12097775227
22/12/2015,6083.1,6034.84,6090.58,6031.82,437.45M,9244361700
23/12/2015,6240.98,6083.1,6248.5,6083.1,596.53M,11239186456
24/12/2015,6254.64,6240.98,6259.86,6236.85,112.22M,15929162910
29/12/2015,6314.57,6254.64,6314.57,6245.24,462.31M,14472237479
30/12/2015,6274.05,6314.57,6314.57,6261.48,337.96M,17005713920
31/12/2015,6242.32,6274.05,6278.31,6233.03,166.42M,15748580239
04/01/2016,6093.43,6242.32,6242.32,6071.01,707.34M,11886957804
05/01/2016,6137.24,6093.43,6166.26,6079.23,643.37M,11656379938
06/01/2016,6073.38,6137.24,6137.24,6018.65,721.61M,9744636213
07/01/2016,5954.08,6073.38,6073.38,5887.97,1.09B,15329265213
08/01/2016,5912.44,5954.08,6013.38,5912.44,835.01M,16441573050
11/01/2016,5871.83,5912.44,5941.93,5871.83,841.79M,14882945045
12/01/2016,5929.24,5871.83,5985.8,5866.67,831.69M,22722096615
13/01/2016,5960.97,5929.24,6011.13,5929.24,834.54M,17221074814
14/01/2016,5918.23,5960.97,5960.97,5829.26,1.10B,10924354698
15/01/2016,5804.1,5918.23,5934.62,5769.23,1.12B,14463581825
18/01/2016,5779.92,5804.1,5852.09,5766.5,741.11M,24031608960
19/01/2016,5876.8,5779.92,5915.69,5779.92,833.71M,20964448341
20/01/2016,5673.58,5876.8,5876.8,5639.88,1.07B,25534481470
21/01/2016,5773.79,5673.58,5781.24,5659.15,1.12B,26634741631
22/01/2016,5900.01,5773.79,5926.94,5773.79,906.98M,19617581341
25/01/2016,5877,5900.01,5933.47,5851.83,828.64M,14122486832
26/01/2016,5911.46,5877,5919.17,5771.37,878.66M,12706781969
27/01/2016,5990.37,5911.46,5990.37,5870.75,902.09M,20328426366
28/01/2016,5931.78,5990.37,6020.54,5889.37,918.48M,20496603770
29/01/2016,6083.79,5931.78,6083.79,5931.78,1.02B,19675404389
01/02/2016,6060.1,6083.79,6115.11,5993.84,833.65M,19889922369
02/02/2016,5922.01,6060.1,6060.45,5889.6,1.02B,22209086834
03/02/2016,5837.14,5922.01,5924.58,5791.04,1.03B,16824520830
04/02/2016,5898.76,5837.14,5938.12,5831.12,1.05B,16217776704
05/02/2016,5848.06,5898.76,5945.9,5839.36,983.67M,19539705127
08/02/2016,5689.36,5848.06,5882.43,5666.13,995.84M,22895392882
09/02/2016,5632.19,5689.36,5739.25,5596.26,1.15B,29523576583
10/02/2016,5672.3,5632.19,5712.78,5616.88,994.63M,23581685468
11/02/2016,5536.97,5672.3,5672.3,5499.51,1.07B,27743025156
12/02/2016,5707.6,5536.97,5707.6,5536.97,1.08B,20443898509
15/02/2016,5824.28,5707.6,5844.53,5707.6,724.66M,18000008764
16/02/2016,5862.17,5824.28,5880.72,5812.49,771.10M,18678255976
17/02/2016,6030.32,5862.17,6030.32,5862.17,948.75M,26129037414
18/02/2016,5971.95,6030.32,6036.46,5948.25,809.87M,32958875628
19/02/2016,5950.23,5971.95,6001.22,5916.26,692.90M,30726828760
22/02/2016,6037.73,5950.23,6065.81,5950.23,822.11M,37429485518
23/02/2016,5962.31,6037.73,6037.73,5954.18,747.39M,21313378652
24/02/2016,5867.18,5962.31,5966.73,5845.55,834.68M,16106223492
25/02/2016,6012.81,5867.18,6028.97,5867.18,999.96M,26862218609
26/02/2016,6096.01,6012.81,6115.37,6012.81,858.94M,27868914022
29/02/2016,6097.09,6096.01,6104.98,6033.21,941.71M,33925512989
01/03/2016,6152.88,6097.09,6153.75,6070.51,933.63M,36599436183
02/03/2016,6147.06,6152.88,6194.01,6097.77,904.55M,49630243054
03/03/2016,6130.46,6147.06,6173.7,6108.35,902.84M,27209183682
04/03/2016,6199.43,6130.46,6204.14,6130.46,866.05M,29717699419
07/03/2016,6182.4,6199.43,6216.1,6125.64,817.96M,55871616488
08/03/2016,6125.44,6182.4,6182.45,6101.89,913.52M,83202283721
09/03/2016,6146.32,6125.44,6174.82,6118.23,758.33M,1.03E+11
10/03/2016,6036.7,6146.32,6203.4,6036.7,1.06B,1.19E+11
11/03/2016,6139.79,6036.7,6150.88,6036.7,721.70M,53510852236
14/03/2016,6174.57,6139.79,6197.83,6139.79,688.59M,35082693210
15/03/2016,6139.97,6174.57,6174.57,6114.77,700.31M,37846047609
16/03/2016,6175.49,6139.97,6186.18,6134.27,700.76M,64072727950
17/03/2016,6201.12,6175.49,6220.02,6125.7,832.61M,43228750179
18/03/2016,6189.64,6201.12,6237.02,6186.24,1.13B,55552169483
21/03/2016,6184.58,6189.64,6215.3,6154.12,532.07M,39819303159
22/03/2016,6192.74,6184.58,6193.47,6110.39,738.98M,45668466815
23/03/2016,6199.11,6192.74,6216.76,6171.13,621.50M,31486345556
24/03/2016,6106.48,6199.11,6199.11,6090.03,625.28M,40369840645
29/03/2016,6105.9,6106.48,6156.67,6070.77,596.33M,43994715910
30/03/2016,6203.17,6105.9,6221.8,6105.9,803.81M,49625110402
31/03/2016,6174.9,6203.17,6203.39,6149.82,746.40M,58895950537
01/04/2016,6146.05,6174.9,6174.9,6076.89,747.48M,47761524910
04/04/2016,6164.72,6146.05,6201.95,6132.9,546.68M,30202235805
05/04/2016,6091.23,6164.72,6164.74,6061.85,826.02M,22128794335
06/04/2016,6161.63,6091.23,6161.63,6091.23,738.66M,16104440957
07/04/2016,6136.89,6161.63,6204.11,6119.38,761.73M,32459287866
08/04/2016,6204.41,6136.89,6216.28,6136.89,622.13M,24493974420
11/04/2016,6200.12,6204.41,6229.66,6165.46,552.59M,22425387184
12/04/2016,6242.39,6200.12,6248.27,6176.28,690.14M,30580012344
13/04/2016,6362.89,6242.39,6362.89,6242.39,957.14M,27472552998
14/04/2016,6365.1,6362.89,6373.93,6335.4,853.11M,17988916650
15/04/2016,6343.75,6365.1,6372.52,6328.19,780.84M,16192235532
18/04/2016,6353.52,6343.75,6354.88,6261.71,613.39M,38452356727
19/04/2016,6405.35,6353.52,6418.25,6353.49,808.48M,44219840004
20/04/2016,6410.26,6405.35,6421.91,6367.36,814.75M,24950173846
21/04/2016,6381.44,6410.26,6427.32,6352.93,831.61M,28711532910
22/04/2016,6310.44,6381.44,6381.58,6289.34,675.93M,27425022774
25/04/2016,6260.92,6310.44,6324.6,6249.34,688.68M,16837262532
26/04/2016,6284.52,6260.92,6297.88,6260.92,776.83M,16437423167
27/04/2016,6319.91,6284.52,6319.91,6255.2,822.36M,29227315390
28/04/2016,6322.4,6319.91,6322.4,6224.47,861.76M,34711412966
29/04/2016,6241.89,6322.4,6322.4,6241.89,865.55M,33223790572
03/05/2016,6185.59,6241.89,6270.03,6159.86,895.10M,35887278685
04/05/2016,6112.02,6185.59,6185.59,6100.76,775.56M,30484729489
05/05/2016,6117.25,6112.02,6152.59,6102.29,713.23M,20765955327
06/05/2016,6125.7,6117.25,6129.9,6054.74,720.35M,18719537670
09/05/2016,6114.81,6125.7,6177.6,6108.37,669.49M,43975248085
10/05/2016,6156.65,6114.81,6180.19,6114.81,652.99M,41037843771
11/05/2016,6162.49,6156.65,6172.72,6131.22,573.06M,53071298734
12/05/2016,6104.19,6162.49,6193.21,6094.14,698.76M,58571439619
13/05/2016,6138.5,6104.19,6138.5,6060.1,646.36M,44148798321
16/05/2016,6151.4,6138.5,6157.24,6092.21,445.33M,23359966112
17/05/2016,6167.77,6151.4,6215.88,6147.16,758.81M,26149643168
18/05/2016,6165.8,6167.77,6169.33,6115.99,887.53M,38896078052
19/05/2016,6053.35,6165.8,6165.8,6050.21,936.49M,41135767926
20/05/2016,6156.32,6053.35,6156.5,6053.35,780.58M,46363793975
23/05/2016,6136.43,6156.32,6173.06,6122.57,653.01M,36791346508
24/05/2016,6219.26,6136.43,6231.85,6109.58,833.81M,40177002624
25/05/2016,6262.85,6219.26,6270.25,6219.26,870.44M,31254779144
26/05/2016,6265.65,6262.85,6281.73,6243.49,665.57M,24957448100
27/05/2016,6270.79,6265.65,6275.9,6250.27,577.10M,30123362273
31/05/2016,6230.79,6270.79,6290.07,6230.11,1.33B,36389011503
01/06/2016,6191.93,6230.79,6233.18,6151.9,887.24M,37872380889
02/06/2016,6185.61,6191.93,6220.27,6173.05,892.21M,51091116622
03/06/2016,6209.63,6185.61,6251.74,6168.19,660.72M,50212088965
06/06/2016,6273.4,6209.63,6301.56,6209.63,732.58M,34493951963
07/06/2016,6284.53,6273.4,6322.6,6273.4,690.00M,36913738894
08/06/2016,6301.52,6284.53,6304.51,6263.8,663.11M,48469528171
09/06/2016,6231.89,6301.52,6301.73,6229.07,668.49M,32194477850
10/06/2016,6115.76,6231.89,6231.89,6097.24,748.34M,35239757134
13/06/2016,6044.97,6115.76,6115.76,6044.97,852.84M,43403978910
14/06/2016,5923.53,6044.97,6044.97,5921.72,983.53M,28813460025
15/06/2016,5966.8,5923.53,6007.49,5923.39,868.08M,25245861652
16/06/2016,5950.48,5966.8,5966.8,5899.97,815.96M,23613051457
17/06/2016,6021.09,5950.48,6046.1,5950.48,1.31B,29123998928
20/06/2016,6204,6021.09,6236.53,6021.09,1.01B,30182031010
21/06/2016,6226.55,6204,6250.19,6156.23,842.01M,33225232872
22/06/2016,6261.19,6226.55,6315.62,6222.01,884.65M,34483360283
23/06/2016,6338.1,6261.19,6380.58,6261.19,915.16M,32637854078
24/06/2016,6138.69,6338.1,6338.55,5788.74,3.88B,24366810591
27/06/2016,5982.2,6138.69,6138.69,5958.66,2.51B,30116729776
28/06/2016,6140.39,5982.2,6170.26,5982.2,1.59B,42326789564
29/06/2016,6360.06,6140.39,6360.06,6140.39,1.50B,31028679593
30/06/2016,6504.33,6360.06,6504.33,6309.98,1.56B,31962253368
01/07/2016,6577.83,6504.33,6587.44,6498.56,1.10B,31878280659
04/07/2016,6522.26,6577.83,6612.13,6514.81,748.24M,31666498758
05/07/2016,6545.37,6522.26,6561.58,6472.25,1.18B,23102307723
06/07/2016,6463.59,6545.37,6580.32,6432.47,1.61B,27595671000
07/07/2016,6533.79,6463.59,6579.25,6463.59,1.05B,40509610260
08/07/2016,6590.64,6533.79,6605.83,6515.24,937.84M,23747613147
11/07/2016,6682.86,6590.64,6695.07,6590.64,968.34M,30931623076
12/07/2016,6680.69,6682.86,6703.09,6663.66,1.17B,27753685646
13/07/2016,6670.4,6680.69,6717.17,6654.64,1.06B,35123501685
14/07/2016,6654.47,6670.4,6743.42,6648.4,924.14M,22994133555
15/07/2016,6669.24,6654.47,6669.24,6616.51,839.25M,22987346289
18/07/2016,6695.42,6669.24,6715.58,6653.67,878.07M,27265804688
19/07/2016,6697.37,6695.42,6711.69,6660.87,634.74M,37127036580
20/07/2016,6728.99,6697.37,6736.57,6694.36,767.73M,32837431722
21/07/2016,6699.89,6728.99,6732.07,6694.52,809.67M,23555719219
22/07/2016,6730.48,6699.89,6735.94,6663.72,716.11M,28575544847
25/07/2016,6710.13,6730.48,6756.13,6691.03,682.06M,15886817043
26/07/2016,6724.03,6710.13,6744.8,6708.58,737.76M,15978259885
27/07/2016,6750.43,6724.03,6780.05,6723.71,786.51M,28881249043
28/07/2016,6721.06,6750.43,6762.72,6718.9,1.20B,25120229769
29/07/2016,6724.43,6721.06,6740.47,6691.13,921.70M,26288169966
01/08/2016,6693.95,6724.43,6769.41,6678.45,727.71M,28389250717
02/08/2016,6645.4,6693.95,6694.14,6630.76,822.03M,25849159141
03/08/2016,6634.4,6645.4,6673.63,6621.42,797.08M,23553591896
04/08/2016,6740.16,6634.4,6749.67,6615.83,1.00B,28148218301
05/08/2016,6793.47,6740.16,6802.41,6738.57,880.80M,35887249746
08/08/2016,6809.13,6793.47,6829.47,6781.47,754.48M,40212386158
09/08/2016,6851.3,6809.13,6863.1,6807.76,869.31M,31758955233
10/08/2016,6866.42,6851.3,6866.42,6820.04,736.64M,28624673855
11/08/2016,6914.71,6866.42,6914.71,6812.73,758.10M,35574561406
12/08/2016,6916.02,6914.71,6931.04,6896.04,686.79M,23565495303
15/08/2016,6941.19,6916.02,6955.34,6907.17,551.50M,24021799169
16/08/2016,6893.92,6941.19,6941.19,6893.92,643.22M,31421555646
17/08/2016,6859.15,6893.92,6920.76,6849.9,716.29M,33631012204
18/08/2016,6868.96,6859.15,6893.35,6850.61,579.27M,42932549127
19/08/2016,6858.95,6868.96,6871.48,6840.94,702.48M,48765202697
22/08/2016,6828.54,6858.95,6884.61,6812.07,616.67M,39974475562
23/08/2016,6868.51,6828.54,6885.39,6828.54,722.22M,22927802083
24/08/2016,6835.78,6868.51,6868.51,6825.22,748.05M,24302954056
25/08/2016,6816.9,6835.78,6836.22,6779.15,657.67M,25905575359
26/08/2016,6838.05,6816.9,6857.29,6798.82,532.51M,31158743333
30/08/2016,6820.79,6838.05,6851.83,6808.07,741.10M,33042430345
31/08/2016,6781.51,6820.79,6832.89,6779.54,942.42M,25810220018
01/09/2016,6745.97,6781.51,6826.22,6723.21,991.76M,24150249025
02/09/2016,6894.6,6745.97,6928.25,6745.97,1.18B,28688807249
05/09/2016,6879.42,6894.6,6910.66,6867.08,556.66M,29641127858
06/09/2016,6826.05,6879.42,6887.92,6818.96,687.09M,49899834488
07/09/2016,6846.58,6826.05,6856.12,6814.87,938.66M,25814972520
08/09/2016,6858.7,6846.58,6889.64,6819.82,807.43M,24598943708
09/09/2016,6776.95,6858.7,6862.38,6762.3,792.45M,26715546990
12/09/2016,6700.9,6776.95,6776.95,6654.48,887.97M,21594638208
13/09/2016,6665.63,6700.9,6724.74,6665.63,864.67M,16390821947
14/09/2016,6673.31,6665.63,6720.29,6665.63,695.11M,18100418740
15/09/2016,6730.3,6673.31,6736.84,6654.82,770.12M,30767551159
16/09/2016,6710.28,6730.3,6746.29,6692.73,1.39B,26267239923
19/09/2016,6813.55,6710.28,6813.95,6710.28,706.09M,23552740328
20/09/2016,6830.79,6813.55,6869.1,6798.02,715.57M,21381535161
21/09/2016,6834.77,6830.79,6879.81,6830.47,722.08M,20965695707
22/09/2016,6911.4,6834.77,6937.33,6834.77,756.01M,18027170497
23/09/2016,6909.43,6911.4,6920.23,6882.62,760.91M,18372538715
26/09/2016,6818.04,6909.43,6909.63,6806.47,795.94M,24957784918
27/09/2016,6807.67,6818.04,6865.45,6768.86,847.95M,26188097173
28/09/2016,6849.38,6807.67,6878.21,6807.67,758.30M,28574793478
29/09/2016,6919.42,6849.38,6941.09,6849.38,859.07M,28970212744
30/09/2016,6899.33,6919.42,6919.42,6809.51,1.18B,30818458597
03/10/2016,6983.52,6899.33,6996.43,6898.09,745.41M,35329942625
04/10/2016,7074.34,6983.52,7121.93,6983.52,1.45B,42009436760
05/10/2016,7033.25,7074.34,7076.71,7024.13,970.16M,27132421514
06/10/2016,6999.96,7033.25,7049.34,6999.96,821.63M,31183975654
07/10/2016,7044.39,6999.96,7079.25,6999.96,1.40B,54912007015
10/10/2016,7097.5,7044.39,7104.49,7024.08,874.92M,50913575242
11/10/2016,7070.88,7097.5,7129.83,7061.36,983.13M,68204556440
12/10/2016,7024.01,7070.88,7079.42,7015.76,937.94M,34163220274
13/10/2016,6977.74,7024.01,7024.01,6930.04,1.04B,27246574439
14/10/2016,7013.55,6977.74,7055.18,6977.74,872.17M,29867476527
17/10/2016,6947.55,7013.55,7013.55,6937.43,727.72M,21692004719
18/10/2016,7000.06,6947.55,7033.02,6946.39,795.84M,30242059107
19/10/2016,7021.92,7000.06,7031.2,6975.92,823.09M,40770974039
20/10/2016,7026.9,7021.92,7047.55,6998.84,843.64M,31947336829
21/10/2016,7020.47,7026.9,7058.39,7011.09,757.85M,17264085441
24/10/2016,6986.4,7020.47,7067.34,6983.4,677.60M,16588370958
25/10/2016,7017.64,6986.4,7067.23,6985.92,861.00M,26175547452
26/10/2016,6958.09,7017.64,7017.64,6917.77,939.84M,29083562061
27/10/2016,6986.57,6958.09,7003.93,6924.05,961.78M,41135817341
28/10/2016,6996.26,6986.57,7006.43,6927.21,956.62M,33538210634
31/10/2016,6954.22,6996.26,6996.26,6945.29,810.76M,39277993274
01/11/2016,6917.14,6954.22,6993.79,6903.61,780.87M,18093886409
02/11/2016,6845.42,6917.14,6917.14,6845.42,773.90M,35519577634
03/11/2016,6790.51,6845.42,6873.21,6790.51,1.08B,36582005748
04/11/2016,6693.26,6790.51,6790.52,6676.56,875.84M,36774325352
07/11/2016,6806.9,6693.26,6806.9,6693.26,862.19M,27525063551
08/11/2016,6843.13,6806.9,6849.31,6795.06,832.26M,26616506245
09/11/2016,6911.84,6843.13,6911.84,6696.33,1.36B,31483454557
10/11/2016,6827.98,6911.84,6997.25,6799.05,1.74B,21631532270
11/11/2016,6730.43,6827.98,6849.04,6709.72,1.11B,17274840442
14/11/2016,6753.18,6730.43,6814.19,6730.43,1.05B,30749382605
15/11/2016,6792.74,6753.18,6820.52,6753.18,1.16B,33773447707
16/11/2016,6749.72,6792.74,6810.53,6735.69,877.28M,31285268319
17/11/2016,6794.71,6749.72,6798.75,6745.08,826.25M,29101473475
18/11/2016,6775.77,6794.71,6811.62,6740.34,866.73M,32613897286
21/11/2016,6777.96,6775.77,6820.9,6754.16,781.74M,25835372065
22/11/2016,6819.72,6777.96,6851.37,6777.96,896.75M,28579868620
23/11/2016,6817.71,6819.72,6880.74,6779.45,796.85M,42841124537
24/11/2016,6829.2,6817.71,6831.23,6790.69,491.42M,66989173272
25/11/2016,6840.75,6829.2,6852.14,6818.12,477.58M,70388855818
28/11/2016,6799.47,6840.75,6840.96,6769.77,709.67M,59811038817
29/11/2016,6772,6799.47,6800.91,6729.36,772.23M,63355494961
30/11/2016,6783.79,6772,6845.74,6765.23,1.33B,36763041910
01/12/2016,6752.93,6783.79,6789.3,6688.41,966.72M,24375896406
02/12/2016,6730.72,6752.93,6752.93,6678.74,708.45M,37795577489
05/12/2016,6746.83,6730.72,6799.5,6697.65,814.97M,43106256317
06/12/2016,6779.84,6746.83,6785.32,6723.05,871.54M,36754404490
07/12/2016,6902.23,6779.84,6902.23,6779.84,1.16B,27326943244
08/12/2016,6931.55,6902.23,6937.51,6892.17,1.05B,32922642426
09/12/2016,6954.21,6931.55,6962.25,6929.46,827.89M,27002760110
12/12/2016,6890.42,6954.21,6976.78,6875.43,946.23M,23895713731
13/12/2016,6968.57,6890.42,6977.99,6877.52,930.15M,30882994649
14/12/2016,6949.19,6968.57,6970.52,6941.95,1.00B,33903704907
15/12/2016,6999.01,6949.19,7010.48,6925.88,1.10B,30981015184
16/12/2016,7011.64,6999.01,7038.43,6990.35,1.15B,34569088416
19/12/2016,7017.16,7011.64,7025.74,6986.44,645.42M,35445730570
20/12/2016,7043.96,7017.16,7045.22,6992.62,744.31M,17964398167
21/12/2016,7041.42,7043.96,7056.98,7025.68,618.99M,16138021249
22/12/2016,7063.68,7041.42,7063.68,7020.13,483.16M,28011716745
23/12/2016,7068.17,7063.68,7071.11,7054.64,191.92M,35372786395
28/12/2016,7106.08,7068.17,7109.37,7060.85,470.76M,27819532341
29/12/2016,7120.26,7106.08,7120.26,7074.47,395.48M,25303206547
30/12/2016,7142.83,7120.26,7142.83,7087.54,326.49M,33705182072
03/01/2017,7177.89,7142.83,7205.45,7142.83,820.16M,19087633042
04/01/2017,7189.74,7177.89,7189.74,7168.77,765.00M,16833150693
05/01/2017,7195.31,7189.74,7211.96,7172.77,792.50M,21756855753
06/01/2017,7210.05,7195.31,7210.05,7180.64,715.80M,24342001973
09/01/2017,7237.77,7210.05,7243.76,7207.4,725.81M,27691105228
10/01/2017,7275.47,7237.77,7284.81,7237.29,961.63M,30991500854
11/01/2017,7290.49,7275.47,7328.51,7257.15,905.71M,33949912166
12/01/2017,7292.37,7290.49,7302.34,7263.42,857.07M,17654475582
13/01/2017,7337.81,7292.37,7338.49,7292.37,836.37M,16050772496
16/01/2017,7327.13,7337.81,7354.14,7320.47,633.74M,27215995394
17/01/2017,7220.38,7327.13,7329.27,7220.38,879.28M,26101973106
18/01/2017,7247.61,7220.38,7260.47,7218.41,820.14M,39393395788
19/01/2017,7208.44,7247.61,7249.63,7191.67,771.56M,29640604055
20/01/2017,7198.44,7208.44,7221.01,7193.73,819.06M,32499785455
23/01/2017,7151.18,7198.44,7198.44,7131.46,736.25M,25414397610
24/01/2017,7150.34,7151.18,7190.15,7144.44,1.10B,29336594194
25/01/2017,7164.43,7150.34,7205.68,7150.34,1.02B,38162644287
26/01/2017,7161.49,7164.43,7184.75,7151.34,933.67M,33327427106
27/01/2017,7184.49,7161.49,7184.73,7150.76,903.60M,29333883962
30/01/2017,7118.48,7184.49,7184.7,7105.67,915.51M,31397059069
31/01/2017,7099.15,7118.48,7162.53,7099.15,983.51M,36362175703
01/02/2017,7107.65,7099.15,7170.24,7099.15,809.59M,28160889722
02/02/2017,7140.75,7107.65,7163.94,7093.57,907.25M,16950455995
03/02/2017,7188.3,7140.75,7202.37,7133.63,810.15M,30574413034
06/02/2017,7172.15,7188.3,7208.73,7165.17,633.43M,31042992291
07/02/2017,7186.22,7172.15,7227.22,7159.57,793.59M,25242943069
08/02/2017,7188.82,7186.22,7195.94,7147.18,963.91M,32004652376
09/02/2017,7229.5,7188.82,7238.74,7183.14,805.92M,24615543271
10/02/2017,7258.75,7229.5,7274.8,7229.45,902.73M,20127946682
13/02/2017,7278.92,7258.75,7298.47,7257.67,665.38M,19664853187
14/02/2017,7268.56,7278.92,7292.65,7251.81,779.70M,34421564942
15/02/2017,7302.41,7268.56,7313.44,7268.56,738.32M,22009601093
16/02/2017,7277.92,7302.41,7302.41,7260.74,705.21M,39616916192
17/02/2017,7299.96,7277.92,7307.14,7253.16,826.58M,23934000868
20/02/2017,7299.86,7299.96,7329.56,7283.29,655.61M,24322159070
21/02/2017,7274.83,7299.86,7318.98,7267.49,924.70M,17300745310
22/02/2017,7302.25,7274.83,7314.26,7274.71,1.18B,14616450657
23/02/2017,7271.37,7302.25,7310.05,7262.94,1.10B,26364890465
24/02/2017,7243.7,7271.37,7271.86,7192.45,881.80M,31078064711
27/02/2017,7253,7243.7,7285.19,7239.66,856.82M,32284121034
28/02/2017,7263.44,7253,7284.2,7246.6,1.01B,25776583476
01/03/2017,7382.9,7263.44,7383.05,7263.44,1.07B,28546143503
02/03/2017,7382.35,7382.9,7394.61,7372.68,955.78M,19745229902
03/03/2017,7374.26,7382.35,7382.36,7353.64,876.91M,16975917450
06/03/2017,7350.12,7374.26,7374.26,7338.94,758.39M,28516271427
07/03/2017,7338.99,7350.12,7363.74,7335.27,870.64M,24967782593
08/03/2017,7334.61,7338.99,7354.47,7315.86,893.03M,29183112630
09/03/2017,7314.96,7334.61,7336.26,7263.62,1.08B,32479047645
10/03/2017,7343.08,7314.96,7373,7314.96,948.17M,35690014104
13/03/2017,7367.08,7343.08,7377.41,7342.02,708.55M,23450127612
14/03/2017,7357.85,7367.08,7386.17,7339.27,868.57M,17467554129
15/03/2017,7368.64,7357.85,7383.33,7357.58,845.71M,26545599159
16/03/2017,7415.95,7368.64,7444.62,7368.64,1.12B,46383802093
17/03/2017,7424.96,7415.95,7447,7402.64,1.56B,21849073843
20/03/2017,7429.81,7424.96,7433.68,7399.97,629.94M,25493150450
